,household_key,revenue,recency,frequency,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,received_campA_18,redeemed_campA_18,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,MEAT_spend
1857,744,727.8300000000004,1,18,3,1,2,6,Mid-value,1,0,366.9099999999999,18.05,37.980000000000004,77.98,91.70000000000002,97.8
1858,2110,1069.1200000000006,3,10,3,1,2,6,Mid-value,1,0,315.6300000000001,13.4,221.51999999999998,,130.59,40.709999999999994
1859,474,724.76,6,10,3,1,2,6,Mid-value,0,0,454.13000000000017,19.200000000000003,1.98,,42.989999999999995,114.06
1860,361,805.2600000000004,2,16,3,1,2,6,Mid-value,1,1,431.38000000000005,34.54,56.62999999999999,,89.68999999999998,107.17
1861,1633,1126.6000000000001,1,20,3,1,2,6,Mid-value,1,1,636.2100000000006,102.28999999999998,69.05000000000003,55.0,98.43999999999998,74.50999999999999
1862,687,619.2200000000005,1,10,3,1,2,6,Mid-value,1,1,431.7699999999998,2.54,12.259999999999998,,54.42,56.73
1863,2200,789.61,1,18,3,1,2,6,Mid-value,1,1,357.4,,49.480000000000004,178.09,52.02,73.85
1864,332,709.2600000000003,1,12,3,1,2,6,Mid-value,1,0,448.19999999999993,,61.02,,130.30999999999995,17.67
1865,932,948.7900000000003,1,15,3,1,2,6,Mid-value,1,0,619.67,,67.49000000000001,,78.38,53.480000000000004
1866,2058,653.7600000000003,4,18,3,1,2,6,Mid-value,1,0,327.31000000000006,29.259999999999998,64.95000000000002,,159.11000000000004,45.81
1867,2448,790.6700000000004,1,22,3,1,2,6,Mid-value,1,1,476.7300000000001,10.49,88.70999999999997,,98.63000000000001,43.980000000000004
1868,2102,654.5000000000003,1,12,3,1,2,6,Mid-value,1,0,247.17999999999992,8.48,38.580000000000005,,117.22999999999999,169.75
1869,235,1092.0700000000015,1,17,3,1,2,6,Mid-value,1,0,625.2400000000004,11.129999999999999,66.00999999999999,29.21,196.86000000000004,82.15
1870,2307,657.5700000000004,2,20,3,1,2,6,Mid-value,1,0,354.36,62.48000000000001,53.23,110.03999999999999,55.540000000000006,
1871,2374,727.7300000000005,2,10,3,1,2,6,Mid-value,1,1,393.97,46.980000000000004,33.73,,171.27,36.83
1872,1835,863.08,1,20,3,1,2,6,Mid-value,1,0,358.15999999999985,7.220000000000001,62.06000000000001,154.53,136.18,10.98
1873,1110,761.3900000000001,0,16,3,1,2,6,Mid-value,0,0,233.19999999999996,48.28,3.85,,400.95,41.39
1874,895,1003.6300000000002,2,18,3,1,2,6,Mid-value,1,1,604.5400000000002,,63.77,52.27,234.53000000000003,13.450000000000001
1875,1256,636.1200000000003,1,15,3,1,2,6,Mid-value,1,1,219.57999999999996,35.419999999999995,56.52,,42.92,65.05
1876,513,907.3100000000005,2,11,3,1,2,6,Mid-value,1,0,371.02,132.43,29.680000000000003,,263.19,79.0
1877,864,896.0000000000002,2,13,3,1,2,6,Mid-value,1,1,450.4500000000003,150.55,41.97000000000001,,114.21999999999998,58.91
1878,2006,738.5400000000004,0,14,3,1,2,6,Mid-value,0,0,458.27,9.98,96.64999999999999,,103.24,32.1
1879,2088,659.5900000000008,0,17,3,1,2,6,Mid-value,1,1,435.00000000000034,14.23,79.89999999999998,,70.45,43.11
1880,1260,777.4700000000003,1,12,3,1,2,6,Mid-value,1,0,356.56,2.73,159.01000000000005,,170.96000000000006,10.88
1881,1722,620.7100000000003,5,12,3,1,2,6,Mid-value,1,1,384.2100000000001,,62.570000000000014,17.83,57.91,29.490000000000002
1882,1591,808.3300000000002,4,19,3,1,2,6,Mid-value,1,1,340.99,,111.56999999999995,93.73,32.83,46.599999999999994
1883,1599,750.4200000000003,0,16,3,1,2,6,Mid-value,1,0,329.6900000000001,,39.92999999999999,,69.82999999999998,162.62
1884,22,690.4199999999998,0,18,3,1,2,6,Mid-value,1,1,306.61000000000007,44.370000000000005,46.980000000000004,195.31,36.74,30.950000000000003
1885,624,870.6600000000001,1,15,3,1,2,6,Mid-value,1,0,501.0599999999999,5.78,18.89,71.0,44.24999999999999,130.63
1886,345,924.8200000000006,0,18,3,1,2,6,Mid-value,1,1,602.5399999999997,42.510000000000005,39.45,,68.43,112.42000000000003
1887,2087,620.9500000000002,1,16,3,1,2,6,Mid-value,1,0,347.92999999999995,,71.77000000000001,,91.34,61.78
1888,588,952.0500000000001,1,18,3,1,2,6,Mid-value,1,1,395.0599999999998,22.740000000000002,65.5,121.0,239.04000000000002,34.81
1889,1821,664.5600000000001,3,14,3,1,2,6,Mid-value,1,0,316.0700000000001,13.4,54.06999999999999,21.0,117.53999999999998,76.54
1890,367,773.6200000000002,3,13,3,1,2,6,Mid-value,1,1,446.5,40.61000000000001,48.44,,177.0,
1891,2134,925.2600000000004,6,12,3,1,2,6,Mid-value,1,0,345.58,2.29,78.62,,292.1100000000001,65.16
1892,866,688.6000000000004,1,18,3,1,2,6,Mid-value,0,0,338.27999999999986,20.770000000000003,13.870000000000001,110.19,21.9,118.74999999999999
1893,248,742.7700000000002,4,15,3,1,2,6,Mid-value,0,0,440.35000000000014,42.13,34.28000000000001,99.0,22.509999999999998,49.0
1894,867,627.8100000000004,0,21,3,1,2,6,Mid-value,1,1,295.37,45.67,44.71000000000001,150.51,24.990000000000002,5.31
1895,1186,762.0500000000005,2,10,3,1,2,6,Mid-value,1,0,229.03,17.46,134.86999999999998,,211.79,
1896,2186,734.5300000000004,3,14,3,1,2,6,Mid-value,1,0,436.74,,38.050000000000004,,65.06,76.33000000000001
1897,674,726.6100000000004,0,11,3,1,2,6,Mid-value,0,0,419.88,7.94,70.14,,19.12,119.95999999999998
1898,1067,966.9800000000001,3,14,3,1,2,6,Mid-value,1,0,582.7600000000001,52.0,33.559999999999995,34.25,96.04000000000002,101.13
1899,256,905.6600000000004,4,10,3,1,2,6,Mid-value,1,1,640.2500000000005,,22.63,,166.85,32.2
1900,968,958.3100000000013,1,10,3,1,2,6,Mid-value,1,0,567.2300000000001,3.19,52.22999999999999,,119.71999999999997,73.79999999999998
1901,712,911.2100000000007,0,18,3,1,2,6,Mid-value,1,1,541.36,45.970000000000006,111.56999999999998,26.45,74.68,42.55
1902,889,966.7300000000001,1,18,3,1,2,6,Mid-value,1,1,580.5100000000002,10.77,17.450000000000003,190.28,84.17999999999999,4.99
1903,1937,609.6200000000003,6,12,3,1,2,6,Mid-value,1,1,346.49,26.990000000000002,54.89000000000001,,43.97,17.4
1904,283,887.5100000000004,5,13,3,1,2,6,Mid-value,1,0,346.92,70.30000000000001,41.39,,315.10999999999996,23.959999999999997
1905,1985,903.8900000000001,0,17,3,1,2,6,Mid-value,1,0,527.22,47.660000000000004,78.40999999999998,,127.41999999999997,25.33
1906,1336,633.5900000000001,1,12,3,1,2,6,Mid-value,1,0,376.36999999999983,75.15,38.65,,2.99,74.78
1907,469,653.4000000000004,0,17,3,1,2,6,Mid-value,1,1,291.31,17.009999999999998,111.48999999999998,94.0,48.64,30.73
1908,605,799.3800000000001,6,17,3,1,2,6,Mid-value,1,1,368.7499999999999,12.370000000000001,31.269999999999996,202.88,130.92,9.98
1909,1845,834.7300000000008,0,15,3,1,2,6,Mid-value,1,0,483.21999999999997,18.85,104.09,,177.33999999999997,7.48
1910,1923,621.4700000000001,1,21,3,1,2,6,Mid-value,1,0,196.41999999999993,32.550000000000004,58.81,142.9,72.99000000000001,38.07
1911,2280,1048.5799999999992,1,22,3,1,2,6,Mid-value,1,1,408.66000000000014,51.75999999999999,25.259999999999998,55.25,264.9699999999999,121.27
1912,1427,644.9600000000003,2,14,3,1,2,6,Mid-value,0,0,363.58000000000004,1.68,42.67,,56.989999999999995,31.400000000000002
1913,2125,788.7100000000007,4,22,3,1,2,6,Mid-value,0,0,471.49999999999994,46.31,67.81000000000002,131.77,13.030000000000001,16.97
1914,656,650.6700000000003,3,12,3,1,2,6,Mid-value,1,0,427.33,31.490000000000002,58.71,45.03,11.07,31.79
1915,1057,691.21,0,17,3,1,2,6,Mid-value,0,0,394.85000000000014,82.46000000000001,10.530000000000001,,115.88999999999999,
1916,893,849.5800000000002,0,18,3,1,2,6,Mid-value,1,0,632.3600000000001,,8.67,,88.89,21.54
1917,219,1011.9800000000007,0,18,3,1,2,6,Mid-value,1,0,451.56999999999994,55.46,224.64000000000004,,124.21,43.7
1918,2020,718.7600000000002,0,18,3,1,2,6,Mid-value,1,0,455.31000000000006,65.19000000000001,79.70000000000002,,40.290000000000006,35.48
1919,699,971.5200000000009,5,11,3,1,2,6,Mid-value,1,0,450.27000000000015,32.91,31.089999999999996,123.99000000000001,246.38000000000002,20.39
1920,2007,1115.0200000000011,1,22,3,1,2,6,Mid-value,1,1,526.4300000000001,6.99,43.77,176.7,251.75000000000006,14.91
1921,647,671.2100000000008,5,16,3,1,2,6,Mid-value,1,1,384.1700000000001,37.33,27.240000000000002,35.0,48.459999999999994,42.11999999999999
1922,328,964.7300000000012,4,10,3,1,2,6,Mid-value,1,0,491.64000000000004,54.040000000000006,109.82999999999996,23.88,157.45000000000005,44.349999999999994
1923,2142,746.2600000000004,3,10,3,1,2,6,Mid-value,1,0,523.0699999999999,34.510000000000005,6.91,30.0,39.830000000000005,13.57
1924,2233,791.3100000000006,1,21,3,1,2,6,Mid-value,1,0,374.22999999999985,60.030000000000015,96.94999999999999,114.10000000000001,57.0,23.410000000000004
1925,831,912.9100000000003,2,16,3,1,2,6,Mid-value,0,0,473.1899999999999,19.73,11.63,,230.79999999999998,81.03999999999999
1926,491,636.7000000000004,1,14,3,1,2,6,Mid-value,1,0,146.42,5.97,57.88000000000001,92.49000000000001,115.22000000000001,20.61
1927,636,698.8400000000001,2,20,3,1,2,6,Mid-value,1,1,510.38999999999993,9.99,34.45,,46.080000000000005,28.85
1928,1585,1114.030000000001,1,15,3,1,2,6,Mid-value,1,0,405.2900000000001,9.36,34.940000000000005,49.61,433.12000000000006,21.51
1929,2004,977.0400000000012,2,20,3,1,2,6,Mid-value,1,1,591.95,52.61,2.8,,197.87,53.2
1930,703,1145.000000000001,2,22,3,1,2,6,Mid-value,1,0,532.3900000000002,66.56,76.97999999999999,280.51,18.72,41.85
1931,2181,985.7300000000004,0,11,3,1,2,6,Mid-value,0,0,374.59000000000003,97.20999999999998,91.22999999999998,,40.6,41.48
1932,1333,655.7600000000002,6,11,3,1,2,6,Mid-value,1,0,352.34999999999997,48.09,41.95000000000002,,97.87999999999998,28.759999999999998
1933,1988,945.41,4,17,3,1,2,6,Mid-value,0,0,509.87000000000023,,53.82000000000001,,13.940000000000001,177.72
1934,1417,744.9100000000004,0,17,3,1,2,6,Mid-value,1,1,221.24000000000004,,8.96,,126.05,131.4
1935,859,703.5400000000008,0,14,3,1,2,6,Mid-value,1,0,382.2,67.48,28.470000000000002,,118.73,44.32
1936,1797,789.5600000000005,4,13,3,1,2,6,Mid-value,1,1,279.2999999999999,31.330000000000005,51.30000000000001,,54.53,172.18
1937,2266,686.8600000000001,1,16,3,1,2,6,Mid-value,1,0,275.27000000000004,26.75,68.75,170.04,46.34,14.32
1938,1511,641.5799999999999,1,15,3,1,2,6,Mid-value,1,1,458.3700000000001,16.259999999999998,18.19,,94.01000000000002,15.77
1939,1837,1039.910000000001,1,22,3,1,2,6,Mid-value,1,0,639.5200000000001,100.1,36.230000000000004,61.0,81.74,33.17
1940,2190,853.0100000000003,1,19,3,1,2,6,Mid-value,1,0,312.44,63.88000000000002,35.3,235.0,47.28,103.2
1941,702,644.2600000000001,1,20,3,1,2,6,Mid-value,1,0,317.88000000000005,,31.970000000000002,60.81,58.85999999999999,101.49000000000001
1942,2497,714.4800000000004,0,22,3,1,2,6,Mid-value,1,0,392.0700000000002,8.18,74.97,20.0,84.57,84.73
1943,2209,898.4000000000001,0,19,3,1,2,6,Mid-value,1,0,434.18,2.79,67.62000000000002,,168.06000000000003,22.78
1944,2500,608.4700000000003,4,14,3,1,2,6,Mid-value,1,1,301.68999999999994,4.59,7.94,88.53999999999999,132.20999999999998,10.4
1945,2380,816.3400000000003,0,22,3,1,2,6,Mid-value,1,1,338.63000000000005,,13.57,295.25,92.33999999999997,3.29
1946,297,869.3600000000001,0,21,3,1,2,6,Mid-value,0,0,416.12,23.7,2.74,,193.33000000000004,117.88000000000001
1947,249,621.4600000000004,0,22,3,1,2,6,Mid-value,1,0,395.41999999999996,,22.96,,64.31,67.28
1948,2133,781.4500000000002,1,15,3,1,2,6,Mid-value,1,0,434.5100000000001,30.590000000000003,58.18000000000001,61.24,42.81,48.63
1949,2455,680.8500000000003,2,16,3,1,2,6,Mid-value,1,1,257.43999999999994,38.160000000000004,,43.0,143.47999999999996,50.05
1950,58,827.8900000000007,2,19,3,1,2,6,Mid-value,1,1,386.46000000000004,24.760000000000005,104.72999999999996,175.87,35.8,24.36
1951,2484,965.11,2,12,3,1,2,6,Mid-value,1,0,480.5200000000004,32.41,46.760000000000005,50.0,141.82999999999998,120.73
1952,1720,717.7500000000005,0,12,3,1,2,6,Mid-value,1,0,478.2700000000001,47.59,44.56000000000001,,39.65,59.980000000000004
1953,1203,625.8300000000004,1,19,3,1,2,6,Mid-value,1,0,315.86000000000007,7.92,35.580000000000005,,204.76000000000005,29.23
1954,1927,751.9500000000002,1,15,3,1,2,6,Mid-value,1,0,492.44000000000017,,28.740000000000002,,15.77,138.73999999999998
1955,939,742.4199999999998,0,15,3,1,2,6,Mid-value,1,0,476.58,59.99,22.290000000000003,,79.35,43.660000000000004
1956,1778,615.3700000000002,3,16,3,1,2,6,Mid-value,1,1,227.08,23.889999999999997,22.040000000000003,232.00999999999996,24.230000000000004,49.38
1957,1061,998.1300000000002,0,22,3,1,2,6,Mid-value,1,0,422.0799999999999,7.4,42.81,30.0,121.32,138.70000000000002
1958,346,640.06,1,13,3,1,2,6,Mid-value,1,0,321.4099999999999,83.67999999999999,62.440000000000005,,70.09,69.48
1959,574,738.0699999999995,2,11,3,1,2,6,Mid-value,1,1,378.4699999999999,4.62,7.970000000000001,,271.40000000000015,18.630000000000003
1960,1462,798.4300000000003,0,15,3,1,2,6,Mid-value,1,1,412.4600000000002,41.09,115.84999999999995,,12.229999999999999,114.95
1961,761,1099.3700000000006,2,20,3,1,2,6,Mid-value,0,0,643.5499999999997,42.01,61.52,144.77,87.08999999999999,51.0
1962,2364,620.3900000000002,2,10,3,1,2,6,Mid-value,1,1,354.6500000000002,24.380000000000003,80.33,,45.580000000000005,65.12
1963,653,1147.35,0,16,3,1,2,6,Mid-value,0,0,647.5000000000002,35.47,68.57,49.6,93.81,80.57000000000001
1964,1454,862.0000000000006,0,19,3,1,2,6,Mid-value,1,0,447.65000000000015,43.73,145.02,97.81,59.77000000000001,33.49
1965,518,629.8700000000005,1,16,3,1,2,6,Mid-value,1,1,309.79999999999995,63.47,15.700000000000001,,175.36999999999998,33.589999999999996
1966,1529,624.8299999999998,3,16,3,1,2,6,Mid-value,1,1,259.1899999999999,,6.08,67.25,146.83999999999997,64.19000000000001
1967,418,879.7300000000002,1,19,3,1,2,6,Mid-value,1,0,623.2000000000002,23.0,44.48000000000001,51.55,78.28999999999999,18.87
1968,868,707.2800000000007,0,19,3,1,2,6,Mid-value,1,0,222.3599999999999,23.51,28.590000000000003,91.0,179.95000000000005,13.93
1969,2229,897.8100000000002,1,15,3,1,2,6,Mid-value,0,0,541.8999999999999,,62.139999999999986,,151.73999999999998,23.8
1970,18,872.7800000000001,1,22,3,1,2,6,Mid-value,1,1,476.3200000000001,59.94,58.44,,57.1,114.94999999999999
1971,2022,925.59,2,10,3,1,2,6,Mid-value,0,0,339.98999999999984,64.42999999999999,69.28,,242.29000000000002,65.72
1972,380,765.1800000000006,0,14,3,1,2,6,Mid-value,1,0,472.5799999999996,19.2,45.88,,15.09,93.97
1973,998,613.3300000000004,1,12,3,1,2,6,Mid-value,1,0,351.79000000000013,7.98,28.929999999999996,55.0,12.56,100.07000000000001
1974,2450,612.4399999999999,0,13,3,1,2,6,Mid-value,0,0,155.00999999999996,,28.860000000000003,101.05999999999999,280.56,10.11
1975,856,618.2100000000003,1,14,3,1,2,6,Mid-value,1,0,391.49000000000007,10.98,50.17000000000001,42.35,30.970000000000002,42.43
1976,722,779.99,0,16,3,1,2,6,Mid-value,1,0,366.1600000000003,13.860000000000001,50.620000000000005,,147.37000000000003,49.38
1977,31,796.8700000000002,1,13,3,1,2,6,Mid-value,0,0,350.41999999999996,23.28,54.78000000000001,36.65,209.39,85.44000000000001
1978,426,623.3500000000001,1,16,3,1,2,6,Mid-value,1,1,251.32999999999984,28.490000000000002,70.74000000000001,97.34,55.35,39.43
1979,2453,670.4500000000003,2,15,3,1,2,6,Mid-value,1,0,324.46000000000015,3.99,24.03,,189.97000000000003,
1980,2412,930.7800000000005,0,10,3,1,2,6,Mid-value,1,0,517.4900000000001,22.28,45.849999999999994,,101.49,140.56
1981,1788,957.8200000000008,6,14,3,1,2,6,Mid-value,1,0,507.48000000000025,58.43,141.63999999999996,35.33,100.95999999999997,
1982,526,618.9500000000005,1,21,3,1,2,6,Mid-value,1,0,357.59000000000003,,29.380000000000003,110.01,88.45999999999997,5.03
1983,1592,745.6100000000002,1,13,3,1,2,6,Mid-value,1,0,166.28999999999996,,25.07,143.95,31.440000000000005,
1984,1630,852.7300000000005,2,18,3,1,2,6,Mid-value,1,1,357.50000000000006,50.839999999999996,35.57,,279.39000000000004,58.31999999999999
1985,1906,1120.7900000000018,0,20,3,1,2,6,Mid-value,1,0,499.77000000000027,55.19000000000001,76.49000000000001,107.11,163.83999999999992,148.46
1986,786,790.7400000000006,1,14,3,1,2,6,Mid-value,1,0,553.2800000000001,,41.970000000000006,,55.96,67.32
1987,1831,729.2700000000007,0,20,3,1,2,6,Mid-value,1,1,345.01999999999975,,98.37999999999998,143.01,50.61000000000001,54.629999999999995
1988,384,681.9600000000004,0,16,3,1,2,6,Mid-value,1,0,342.5199999999999,,30.92,,168.89999999999998,14.97
1989,1693,964.47,0,10,3,1,2,6,Mid-value,1,0,457.25000000000034,46.17,84.83000000000003,,55.53999999999999,121.57000000000001
1990,2047,617.5400000000004,5,11,3,1,2,6,Mid-value,1,0,252.05,40.190000000000005,26.26,69.62,25.039999999999992,29.9
1991,2129,812.0700000000008,4,17,3,1,2,6,Mid-value,1,0,442.39,17.48,19.44,39.0,51.19000000000001,54.51
1992,250,916.1900000000005,1,19,3,1,2,6,Mid-value,0,0,609.6700000000003,,34.080000000000005,,77.13000000000001,134.13
1993,1907,708.0400000000002,2,20,3,1,2,6,Mid-value,1,0,332.15,72.97999999999999,52.769999999999996,20.0,87.01999999999998,95.30000000000001
1994,1039,705.1200000000003,0,12,3,1,2,6,Mid-value,1,1,405.15,2.5,45.09,,86.31,73.27000000000001
1995,218,909.3800000000007,1,16,3,1,2,6,Mid-value,1,0,293.7700000000001,22.97,44.44999999999999,27.4,113.26999999999997,47.279999999999994
1996,1337,892.3400000000006,0,22,3,1,2,6,Mid-value,1,1,334.19000000000005,28.950000000000003,19.48,178.0,151.54,11.620000000000001
1997,740,687.7200000000003,1,10,3,1,2,6,Mid-value,1,1,388.78999999999996,13.69,161.75,,34.69,47.64
1998,2121,828.6600000000001,1,17,3,1,2,6,Mid-value,0,0,329.24,14.610000000000001,45.09,210.0,96.14,30.310000000000002
1999,1947,759.19,3,11,3,1,2,6,Mid-value,1,1,467.00000000000017,97.97,23.89,27.7,45.120000000000005,33.32
2000,766,709.4699999999999,1,10,3,1,2,6,Mid-value,1,0,398.8000000000001,10.48,121.37999999999998,,111.16999999999999,60.650000000000006
2001,1546,643.1800000000002,3,14,3,1,2,6,Mid-value,1,0,334.14,28.230000000000004,2.49,76.0,135.54,39.93
2002,2041,792.3600000000007,3,17,3,1,2,6,Mid-value,1,0,444.19000000000034,22.620000000000005,32.37,20.0,38.040000000000006,113.76
2003,1676,753.3200000000003,1,10,3,1,2,6,Mid-value,1,0,428.9699999999999,16.85,114.27999999999997,,16.310000000000002,
2004,1541,886.9400000000004,0,11,3,1,2,6,Mid-value,1,1,533.6000000000001,30.95,106.81999999999998,,58.92,101.61000000000001
2005,1050,742.4000000000002,0,13,3,1,2,6,Mid-value,1,0,359.9299999999999,9.18,55.75000000000001,105.74000000000001,66.61,85.53
2006,2481,706.6100000000005,0,20,3,1,2,6,Mid-value,1,1,390.21000000000004,31.880000000000003,36.35,132.25,38.980000000000004,45.61000000000001
2007,1966,640.9000000000002,0,15,3,1,2,6,Mid-value,1,0,287.21999999999986,4.65,110.63,,67.49,44.19000000000001
2008,1618,614.1700000000002,2,13,3,1,2,6,Mid-value,1,1,306.1999999999999,27.14,63.040000000000006,133.98000000000002,47.06,3.99
2009,1815,759.6300000000005,0,15,3,1,2,6,Mid-value,0,0,341.29999999999995,11.8,79.8,160.26,95.20000000000002,
2010,1074,869.8100000000003,1,13,3,1,2,6,Mid-value,1,1,408.12999999999994,2.69,23.189999999999998,74.8,85.05000000000001,59.56
2011,1807,615.3400000000004,4,21,3,1,2,6,Mid-value,1,0,311.23,39.17,47.11,31.0,54.42,50.86
2012,353,733.3599999999997,0,20,3,1,2,6,Mid-value,1,1,399.9500000000001,12.1,93.16000000000001,,80.52,50.79
2013,1955,808.0900000000004,8,21,2,1,2,5,Mid-value,0,0,538.2300000000004,13.99,63.52000000000002,54.0,47.57,50.459999999999994
2014,1803,682.4100000000005,8,13,2,1,2,5,Mid-value,1,0,340.86000000000007,,14.8,,237.54999999999995,
2015,843,793.63,7,17,2,1,2,5,Mid-value,0,0,606.0300000000005,13.25,29.92,,69.60000000000001,18.369999999999997
2016,1461,1003.1000000000003,18,22,2,1,2,5,Mid-value,1,0,475.0800000000003,28.98,57.330000000000005,40.0,108.35999999999999,213.15
2017,1272,802.5800000000005,9,18,2,1,2,5,Mid-value,1,0,436.6500000000001,50.990000000000016,57.990000000000016,,137.06999999999996,39.34
2018,1211,814.6000000000005,7,16,2,1,2,5,Mid-value,1,0,326.4100000000001,,32.900000000000006,51.239999999999995,30.410000000000004,160.03
2019,2017,643.7800000000001,7,16,2,1,2,5,Mid-value,1,0,281.52000000000004,4.59,59.739999999999995,159.9,57.51999999999999,39.73
2020,777,794.5600000000005,13,12,2,1,2,5,Mid-value,0,0,343.25000000000006,31.23,37.8,,49.56,21.29
2021,2300,707.9300000000002,7,16,2,1,2,5,Mid-value,1,0,432.90999999999997,16.08,24.48,,82.5,13.39
2022,411,990.0400000000001,10,14,2,1,2,5,Mid-value,1,0,565.5500000000002,11.7,102.39,,165.94000000000003,61.830000000000005
2023,1376,869.2700000000007,7,18,2,1,2,5,Mid-value,1,1,353.9100000000002,,21.779999999999998,110.11,63.290000000000006,51.57
2024,871,685.1000000000004,12,10,2,1,2,5,Mid-value,1,0,300.2100000000001,6.99,99.33999999999999,,148.93999999999997,57.0
2025,1775,850.8800000000008,7,19,2,1,2,5,Mid-value,0,0,508.94999999999993,6.1,63.080000000000005,116.24000000000001,46.07000000000001,
2026,492,648.5600000000002,9,10,2,1,2,5,Mid-value,1,1,351.15999999999985,,13.77,88.75,150.16,
2027,304,862.8000000000002,3,24,3,2,2,7,High-value,1,0,380.1599999999999,10.09,33.52,78.0,162.16000000000003,69.02000000000001
2028,568,1058.9700000000014,0,24,3,2,2,7,High-value,1,0,525.9499999999999,2.18,55.880000000000024,,114.64000000000001,117.08
2029,575,825.9000000000007,0,30,3,2,2,7,High-value,1,0,541.3900000000003,35.56,27.689999999999998,30.09,106.27999999999997,24.849999999999998
2030,2018,764.0500000000003,0,25,3,2,2,7,High-value,1,0,364.97,148.76999999999995,130.14999999999998,,8.67,35.370000000000005
2031,2427,752.2400000000006,0,33,3,2,2,7,High-value,1,1,424.9699999999998,23.73,25.78,119.3,95.40000000000002,12.89
2032,676,1013.9000000000008,0,40,3,2,2,7,High-value,1,0,546.1300000000002,46.14,40.35,,117.10999999999999,148.94000000000003
2033,454,665.4200000000002,1,31,3,2,2,7,High-value,1,0,469.6600000000002,,54.070000000000014,,35.30000000000001,71.58000000000001
2034,125,956.4700000000009,0,37,3,2,2,7,High-value,1,0,469.60999999999996,29.17,10.469999999999999,132.16,183.29999999999998,15.75
2035,2064,619.3500000000003,0,30,3,2,2,7,High-value,1,0,377.3800000000001,44.9,40.06,,41.92000000000001,11.68
2036,1579,1067.2400000000007,1,43,3,2,2,7,High-value,1,0,585.7300000000001,72.09,34.11,139.45,59.839999999999996,100.05
2037,560,697.0100000000003,3,28,3,2,2,7,High-value,1,0,339.71999999999997,2.59,21.79,70.07,137.6,6.9
2038,953,913.6600000000011,3,31,3,2,2,7,High-value,1,0,465.70000000000033,,27.439999999999998,58.61,180.24,35.9
2039,2194,686.0600000000001,0,40,3,2,2,7,High-value,1,0,373.75000000000017,83.75,39.07999999999999,54.4,93.66,
2040,631,1008.1999999999996,0,43,3,2,2,7,High-value,1,1,464.0400000000001,40.040000000000006,111.44000000000001,94.27000000000001,116.67,34.04
2041,2449,811.0100000000009,4,27,3,2,2,7,High-value,0,0,472.09999999999985,26.11,94.5,,113.27,9.18
2042,1527,1077.6600000000005,3,31,3,2,2,7,High-value,1,0,369.22,51.81,87.25999999999998,409.45,61.42,30.130000000000003
2043,1476,856.4700000000003,0,28,3,2,2,7,High-value,1,0,423.50000000000006,,11.600000000000001,,45.96,7.98
2044,27,641.9500000000003,1,45,3,2,2,7,High-value,1,0,374.53,4.5,0.58,,228.8600000000001,4.18
2045,883,742.0500000000002,3,29,3,2,2,7,High-value,1,0,326.99000000000007,42.32,49.14,,94.05999999999997,74.42
2046,1854,904.5800000000003,1,27,3,2,2,7,High-value,1,1,503.99999999999994,11.98,66.4,109.14,74.08,
2047,920,893.3400000000005,0,26,3,2,2,7,High-value,1,0,386.08,15.96,14.21,119.52000000000001,214.12000000000003,35.76
2048,1098,832.7899999999994,0,42,3,2,2,7,High-value,1,1,428.24999999999983,17.96,93.32000000000001,116.61999999999999,63.42999999999999,
2049,2198,762.0600000000002,3,32,3,2,2,7,High-value,1,0,344.0799999999999,38.61,26.590000000000003,93.12,177.24999999999994,18.6
2050,714,660.7099999999998,0,26,3,2,2,7,High-value,1,0,387.14,13.98,49.98000000000001,,7.33,113.93000000000002
2051,1726,1161.16,1,23,3,2,2,7,High-value,1,1,476.17000000000036,35.510000000000005,124.84000000000002,137.49,270.55000000000007,9.1
2052,2360,629.2000000000002,0,30,3,2,2,7,High-value,0,0,241.85999999999993,18.52,49.88,110.03,88.17999999999999,13.870000000000001
2053,1528,814.0000000000006,0,26,3,2,2,7,High-value,1,0,451.7800000000002,9.43,38.35,61.0,141.97,55.3
2054,2085,1017.8500000000005,0,32,3,2,2,7,High-value,1,0,458.25000000000017,49.66,24.95,110.0,198.78000000000006,45.25
2055,468,863.5600000000009,0,35,3,2,2,7,High-value,1,0,374.2400000000001,55.95,14.59,,297.9300000000001,42.44
2056,1393,830.910000000001,5,26,3,2,2,7,High-value,1,0,271.6500000000001,93.53,177.91000000000003,,131.05999999999997,78.44
2057,2234,1077.080000000001,0,26,3,2,2,7,High-value,1,1,528.0800000000003,64.68,77.79,86.78999999999999,45.440000000000005,113.3
2058,800,1069.5300000000002,1,42,3,2,2,7,High-value,1,0,604.6600000000005,,59.08000000000003,,190.01000000000005,109.76000000000002
2059,243,928.3500000000005,1,28,3,2,2,7,High-value,1,0,323.32999999999987,45.120000000000005,191.49999999999991,144.63,153.13000000000002,31.04
2060,1347,797.5000000000001,0,24,3,2,2,7,High-value,1,1,328.9300000000001,2.69,34.31,93.96000000000001,238.98000000000002,6.07
2061,788,608.42,0,23,3,2,2,7,High-value,1,0,229.56999999999996,5.4,8.54,50.0,192.13000000000002,93.17999999999999
2062,936,970.1400000000004,1,47,3,2,2,7,High-value,1,1,532.7300000000001,34.17,16.990000000000002,,252.63,44.43000000000001
